district,state,district_census_code,state_census_code,total,rural,urban
Sant Kabir Nagar,Uttar Pradesh,186,9,2,2.2,
Maharajganj,Uttar Pradesh,187,9,1.1,1.1,
Gorakhpur,Uttar Pradesh,188,9,6.9,2.3,
Kushinagar,Uttar Pradesh,189,9,2.9,3.2,
Deoria,Uttar Pradesh,190,9,3.3,3.8,
Azamgarh,Uttar Pradesh,191,9,11.6,6.3,
Mau,Uttar Pradesh,192,9,6.2,6.5,
Ballia,Uttar Pradesh,193,9,6.2,5.6,
Jaunpur,Uttar Pradesh,194,9,3.9,4.1,
Ghazipur,Uttar Pradesh,195,9,1.1,1.2,
Chandauli,Uttar Pradesh,196,9,4.2,0,
Varanasi,Uttar Pradesh,197,9,7.6,2,18.2
Sant Ravidas Nagar,Uttar Pradesh,198,9,1.7,0.9,
Mirzapur,Uttar Pradesh,199,9,4.8,0,
Sonbhadra,Uttar Pradesh,200,9,5,0,
Etah,Uttar Pradesh,201,9,10.2,10.7,
Kanshiram Nagar,Uttar Pradesh,202,9,3.6,3.3,
Pashchim Champaran,Bihar,203,10,4.7,5.2,
Purba Champaran,Bihar,204,10,7.6,8.3,
Sheohar,Bihar,205,10,1.6,1.6,
Sitamarhi,Bihar,206,10,1.6,1.7,
Madhubani,Bihar,207,10,5.4,5.5,
Supaul,Bihar,208,10,1.3,1.4,
Araria,Bihar,209,10,5.8,5.8,
Kishanganj,Bihar,210,10,3.8,2.8,
Purnia,Bihar,211,10,2.4,0,
Katihar,Bihar,212,10,1.9,2.1,
Madhepura,Bihar,213,10,0,0,
Saharsa,Bihar,214,10,3,3.1,
Darbhanga,Bihar,215,10,5.8,3.8,
Muzaffarpur,Bihar,216,10,6.8,5.2,
Gopalganj,Bihar,217,10,5.8,3.9,
Siwan,Bihar,218,10,6,5.5,
Saran,Bihar,219,10,5.9,6.6,
Vaishali,Bihar,220,10,2.1,2.2,
Samastipur,Bihar,221,10,3.5,2.8,
Begusarai,Bihar,222,10,2.7,3.1,
Khagaria,Bihar,223,10,0,0,
Bhagalpur,Bihar,224,10,1.1,0.7,
Banka,Bihar,225,10,0.9,0.9,
Munger,Bihar,226,10,1.1,0,
Lakhisarai,Bihar,227,10,4.8,5.3,
Sheikhpura,Bihar,228,10,2.2,2.5,
Nalanda,Bihar,229,10,1.1,0,
Patna,Bihar,230,10,13.7,6,23.7
Bhojpur,Bihar,231,10,3.2,2.7,
Buxar,Bihar,232,10,6.5,4.1,
Kaimur,Bihar,233,10,1.1,0,
Rohtas,Bihar,234,10,0.9,1,
Aurangabad,Bihar,235,10,0,0,
Gaya,Bihar,236,10,3.8,2.8,
Nawada,Bihar,237,10,2.9,2.1,
Jamui,Bihar,238,10,4.9,4,
Jehanabad,Bihar,239,10,1.5,1,
Arwal,Bihar,240,10,3.1,3.3,
North District,Sikkim,241,11,3.7,0,
West District,Sikkim,242,11,-2.9,-2.9,
South District,Sikkim,243,11,0,0,
East District,Sikkim,244,11,10.3,-11.5,-9
Tawang,Arunachal Pradesh,245,12,0,0,
West Kameng,Arunachal Pradesh,246,12,-10.9,-14.3,
East Kameng,Arunachal Pradesh,247,12,-3.8,-5.8,
Papumpare,Arunachal Pradesh,248,12,15.7,8.5,-20.3
Upper Subansiri,Arunachal Pradesh,249,12,-11.3,-12.4,
West Siang,Arunachal Pradesh,250,12,0,0,
East Siang,Arunachal Pradesh,251,12,0,*,
Upper Siang,Arunachal Pradesh,252,12,*,*,
Changlang,Arunachal Pradesh,253,12,-2.2,-2.5,
Tirap,Arunachal Pradesh,254,12,0,0,
Lower Subansiri,Arunachal Pradesh,255,12,0,0,
Kurung Kumey,Arunachal Pradesh,256,12,10.7,10.7,
Dibang Valley,Arunachal Pradesh,257,12,-11.8,-11.8,
Lower Dibang Valley,Arunachal Pradesh,258,12,-2.9,-3.2,
Lohit,Arunachal Pradesh,259,12,0,0,
Anjaw,Arunachal Pradesh,260,12,0,0,
Mon,Nagaland,261,13,0,0,
Mokokchung,Nagaland,262,13,-5.5,-3.3,
Zunheboto,Nagaland,263,13,-2.3,-2.9,
Wokha,Nagaland,264,13,-11,*,
Dimapur,Nagaland,265,13,26.8,21.2,-33.2
Phek,Nagaland,266,13,1.8,0.9,
Tuensang,Nagaland,267,13,0,0,
Longleng,Nagaland,268,13,0,0,
Kiphire,Nagaland,269,13,0,0,
Kohima,Nagaland,270,13,7.6,1.7,-12.8
Peren,Nagaland,271,13,0.8,0.9,
Senapati,Manipur,272,14,1.1,1.2,
Tamenglong,Manipur,273,14,0,0,
Churachandpur,Manipur,274,14,7.2,5.8,
Bishnupur,Manipur,275,14,1.9,2.9,1.2
Thoubal,Manipur,276,14,1.5,1,2.4
Imphal West,Manipur,277,14,8.4,6.8,9.5
Imphal East,Manipur,278,14,8.7,9.3,7.9
Ukhrul,Manipur,279,14,12.2,12.3,
Chandel,Manipur,280,14,13.7,15.8,
Mamit,Mizoram,281,15,1.8,0,
Kolasib,Mizoram,282,15,2.4,0,3.5
Aizawl,Mizoram,283,15,14.9,,-22.7
Champhai,Mizoram,284,15,0.9,1.6,0
Serchhip,Mizoram,285,15,3.3,0,4.7
Lunglei,Mizoram,286,15,1.9,0,-4
Lawngtlai,Mizoram,287,15,3.8,-2.5,
Saiha,Mizoram,288,15,0,0,0
West Tripura,Tripura,289,16,3.8,0,-10.8
South Tripura,Tripura,290,16,0,0,
Dhalai,Tripura,291,16,0,0,
North Tripura,Tripura,292,16,0,0,
West Garo Hills,Meghalaya,293,17,5.3,0,
East Garo Hills,Meghalaya,294,17,1.1,1.4,
South Garo Hills,Meghalaya,295,17,0,0,
West Khasi Hills,Meghalaya,296,17,0.8,0.9,
Ribhoi,Meghalaya,297,17,0,0,
East Khasi Hills,Meghalaya,298,17,12.3,7.5,-27.4
Jaintia Hills,Meghalaya,299,17,2.2,2.3,
Kokrajhar,Assam,300,18,0,0,
Dhubri,Assam,301,18,1.7,1.9,
Goalpara,Assam,302,18,1.4,1.5,
Barpeta,Assam,303,18,0,0,
Morigaon,Assam,304,18,1.3,1.4,
Nagaon,Assam,305,18,3.7,2.6,
Sonitpur,Assam,306,18,10.7,9.2,
Lakhimpur,Assam,307,18,0,0,
Dhemaji,Assam,308,18,0,0,
Tinsukia,Assam,309,18,8.4,-8.4,
Dibrugarh,Assam,310,18,18.7,-12.5,
Sivasagar,Assam,311,18,9.7,-10.5,
Jorhat,Assam,312,18,10.8,-6.3,
Golaghat,Assam,313,18,0,0,
Karbi Anglong,Assam,314,18,-2,-2.2,
Dima Hasao,Assam,315,18,1.2,1.7,
Cachar,Assam,316,18,7.3,6,
Karimganj,Assam,317,18,2.1,2.3,
Hailakandi,Assam,318,18,0,0,
Bongaigaon,Assam,319,18,3.4,1.9,
Chirang,Assam,320,18,1.5,1.6,
Kamrup,Assam,321,18,-2,-2.2,
Kamrup Metropolitan,Assam,322,18,-40.8,,-52.7
Nalbari,Assam,323,18,1.6,0,
Baksa,Assam,324,18,2.8,2.9,
Darrang,Assam,325,18,0,0,
Udalguri,Assam,326,18,0,0,
Darjiling,West Bengal,327,19,-9,-9.1,*
Jalpaiguri,West Bengal,328,19,1.9,0,
Koch Bihar,West Bengal,329,19,-4.1,0,
Uttar Dinajpur,West Bengal,330,19,6,3,
Dakshin Dinajpur,West Bengal,331,19,0,0,
Maldah,West Bengal,332,19,1.2,1.3,
Murshidabad,West Bengal,333,19,0,0,
Birbhum,West Bengal,334,19,0,0,
Barddhaman,West Bengal,335,19,2.8,0,-6.3
Nadia,West Bengal,336,19,1.6,0,
North Twenty Four Parganas,West Bengal,337,19,-4,*,*
Hugli,West Bengal,338,19,-1.5,0,*
Bankura,West Bengal,339,19,0,0,
Puruliya,West Bengal,340,19,0,0,
Haora,West Bengal,341,19,13.5,0,-22.1
Kolkata,West Bengal,342,19,-13.4,,-13.4
South Twenty Four Parganas,West Bengal,343,19,4,1.5,
Paschim Medinipur,West Bengal,344,19,2,-2.2,
Purba Medinipur,West Bengal,345,19,-5.1,0,
Garhwa,Jharkhand,346,20,0.9,0.9,
Chatra,Jharkhand,347,20,1.7,1.8,
Kodarma,Jharkhand,348,20,3.3,2.5,
Giridih,Jharkhand,349,20,4.9,4.4,
Deoghar,Jharkhand,350,20,3.7,2.2,
Godda,Jharkhand,351,20,1.6,0,
Sahibganj,Jharkhand,352,20,0,0,
Pakur,Jharkhand,353,20,1,1.1,
Dhanbad,Jharkhand,354,20,7.6,2.7,11.7
Bokaro,Jharkhand,355,20,6.2,1.6,11.4
Lohardaga,Jharkhand,356,20,9.5,2.6,
Purbi Singhbhum,Jharkhand,357,20,26.9,1.6,-46.4
Palamu,Jharkhand,358,20,6.1,3.4,
Latehar,Jharkhand,359,20,0,0,
Hazaribagh,Jharkhand,360,20,2.3,2.5,
Ramgarh,Jharkhand,361,20,7.7,0,18.1
Dumka,Jharkhand,362,20,1.7,0,
Jamtara,Jharkhand,363,20,0.9,0.9,
Ranchi,Jharkhand,364,20,7.6,1.6,-18.1
Khunti,Jharkhand,365,20,0,0,
Gumla,Jharkhand,366,20,0,0,
Simdega,Jharkhand,367,20,0,0,
Pashchimi Singhbhum,Jharkhand,368,20,0,0,
Saraikela Kharsawan,Jharkhand,369,20,3.1,0,
Bargarh,Odisha,370,21,0,0,
Jharsuguda,Odisha,371,21,4.7,0,11.9
Sambalpur,Odisha,372,21,3.8,0,
Debagarh,Odisha,373,21,0,0,
Sundargarh,Odisha,374,21,2.5,0,6.4
Kendujhar,Odisha,375,21,1.3,0,
Mayurbhanj,Odisha,376,21,0,0,
Baleshwar,Odisha,377,21,0,0,
Bhadrak,Odisha,378,21,0,0,
Kendrapara,Odisha,379,21,0,0,
Jagatsinghapur,Odisha,380,21,0,0,
Cuttack,Odisha,381,21,0,0,
Jajapur,Odisha,382,21,3.2,0,
Dhenkanal,Odisha,383,21,2.2,0,
Anugul,Odisha,384,21,0,0,
Nayagarh,Odisha,385,21,0,0,
Khordha,Odisha,386,21,3.6,0,-8.2
Puri,Odisha,387,21,5,-2.1,
Ganjam,Odisha,388,21,0,0,
Gajapati,Odisha,389,21,0,0,
Kandhamal,Odisha,390,21,0,0,
Baudh,Odisha,391,21,0,0,
Subarnapur,Odisha,392,21,0,0,
Balangir,Odisha,393,21,0,0,
Nuapada,Odisha,394,21,0,0,
Kalahandi,Odisha,395,21,1.3,0,
Rayagada,Odisha,396,21,1.3,1.5,
Nabarangapur,Odisha,397,21,0,0,
Koraput,Odisha,398,21,1.5,0,
Malkangiri,Odisha,399,21,0,0,
Korea,Chhattisgarh,400,22,1.9,1.4,3.7
Surguja,Chhattisgarh,401,22,1.7,0,
Jashpur,Chhattisgarh,402,22,1.7,1.7,
Raigarh,Chhattisgarh,403,22,8.9,8.1,
Korba,Chhattisgarh,404,22,9.4,1.2,25.3
Janjgir Champa,Chhattisgarh,405,22,1.5,1.9,
Bilaspur,Chhattisgarh,406,22,1.1,0,
Kabirdham,Chhattisgarh,407,22,0,0,
Rajnandgaon,Chhattisgarh,408,22,1.6,0,
Durg,Chhattisgarh,409,22,8,1.7,17.9
Raipur,Chhattisgarh,410,22,5.9,2.6,13.8
Mahasamund,Chhattisgarh,411,22,1.3,1.4,
Dhamtari,Chhattisgarh,412,22,1,0,
Uttar Bastar Kanker,Chhattisgarh,413,22,2,0,
Bastar,Chhattisgarh,414,22,0,0,
Narayanpur,Chhattisgarh,415,22,1.5,1.6,
Dakshin Bastar Dantewada,Chhattisgarh,416,22,0,0,
Bijapur,Chhattisgarh,417,22,1.9,0,
Sheopur,Madhya Pradesh,418,23,0,0,
Morena,Madhya Pradesh,419,23,0,0,
Bhind,Madhya Pradesh,420,23,0,0,
Gwalior,Madhya Pradesh,421,23,7.7,0,12.1
Datia,Madhya Pradesh,422,23,1.3,0,
Shivpuri,Madhya Pradesh,423,23,1,0,
Tikamgarh,Madhya Pradesh,424,23,1.9,2.1,
Chhatarpur,Madhya Pradesh,425,23,1,1.3,
Panna,Madhya Pradesh,426,23,-3.7,-4.1,
Sagar,Madhya Pradesh,427,23,2.9,-2.5,
Damoh,Madhya Pradesh,428,23,2.1,0,
Satna,Madhya Pradesh,429,23,5.4,1.9,
Rewa,Madhya Pradesh,430,23,1.3,1.6,
Umaria,Madhya Pradesh,431,23,4.3,1.7,
Neemuch,Madhya Pradesh,432,23,0,0,
Mandsaur,Madhya Pradesh,433,23,2.4,3.3,
Ratlam,Madhya Pradesh,434,23,3,2,
Ujjain,Madhya Pradesh,435,23,5.1,3.1,8.8
Shajapur,Madhya Pradesh,436,23,3.2,0,
Dewas,Madhya Pradesh,437,23,1.2,1.6,
Dhar,Madhya Pradesh,438,23,5.1,1.5,
Indore,Madhya Pradesh,439,23,25.9,,31.3
Khargone (West Nimar),Madhya Pradesh,440,23,0,0,
Barwani,Madhya Pradesh,441,23,1,0,
Rajgarh,Madhya Pradesh,442,23,0,0,
Vidisha,Madhya Pradesh,443,23,0,0,
Bhopal,Madhya Pradesh,444,23,11.3,,13
Sehore,Madhya Pradesh,445,23,2.4,1.6,
Raisen,Madhya Pradesh,446,23,3,0,
Betul,Madhya Pradesh,447,23,6.7,4.2,
Harda,Madhya Pradesh,448,23,0,0,
Hoshangabad,Madhya Pradesh,449,23,1.6,1,3.6
Katni,Madhya Pradesh,450,23,2.7,2.9,
Jabalpur,Madhya Pradesh,451,23,11.4,0,22.3
Narsimhapur,Madhya Pradesh,452,23,6.2,-7.8,
Dindori,Madhya Pradesh,453,23,0,0,
Mandla,Madhya Pradesh,454,23,1.7,0,
Chhindwara,Madhya Pradesh,455,23,0,0,
Seoni,Madhya Pradesh,456,23,1.3,0,
Balaghat,Madhya Pradesh,457,23,0,0,
Guna,Madhya Pradesh,458,23,0,0,
Ashoknagar,Madhya Pradesh,459,23,0,0,
Shahdol,Madhya Pradesh,460,23,0,0,
Anuppur,Madhya Pradesh,461,23,1.9,-2.5,
Sidhi,Madhya Pradesh,462,23,3.1,1.7,
Singrauli,Madhya Pradesh,463,23,0,0,
Jhabua,Madhya Pradesh,464,23,1,0,
Alirajpur,Madhya Pradesh,465,23,1.6,0.9,
Khandwa (East Nimar),Madhya Pradesh,466,23,0,0,
Burhanpur,Madhya Pradesh,467,23,4.3,4.3,4.3
Kachchh,Gujarat,468,24,9.6,-8.2,-12.2
Banaskantha,Gujarat,469,24,10.8,5.9,
Patan,Gujarat,470,24,-4.9,-2.6,
Mahesena,Gujarat,471,24,10.5,-11.9,
Sabarkantha,Gujarat,472,24,9.6,-4.8,
Gandhinagar,Gujarat,473,24,-5.4,*,*
Ahmadabad,Gujarat,474,24,-17.6,,-21
Surendranagar,Gujarat,475,24,-11.1,0,
Rajkot,Gujarat,476,24,-16.5,*,*
Jamnagar,Gujarat,477,24,16.5,*,-23.3
Porbandar,Gujarat,478,24,-4.6,-3.2,*
Junagadh,Gujarat,479,24,-21.3,*,*
Amreli,Gujarat,480,24,-5.8,-7.9,
Bhavnagar,Gujarat,481,24,-16.3,*,*
Anand,Gujarat,482,24,9.2,-6.8,*
Kheda,Gujarat,483,24,11.6,-8.5,
Panchmahal,Gujarat,484,24,-12,-5.7,
Dohad,Gujarat,485,24,0,0,
Vadodara,Gujarat,486,24,-7.5,-7,*
Narmada,Gujarat,487,24,4.7,1.5,
Bharuch,Gujarat,488,24,14.1,-7.8,-26.5
The Dangs,Gujarat,489,24,0,0,
Navsari,Gujarat,490,24,-6.6,*,-16.4
Valsad,Gujarat,491,24,9.3,-2.8,*
Surat,Gujarat,492,24,-21,,-27.2
Tapi,Gujarat,493,24,-2.4,0,
Diu,Daman & Diu,494,25,-3.9,*,*
Daman,Daman & Diu,495,25,-34.5,,-39.1
Nandurbar,Maharashtra,497,27,-6.2,-6.8,
Dhule,Maharashtra,498,27,3.6,-2.1,
Jalgaon,Maharashtra,499,27,-12.6,*,*
Buldhana,Maharashtra,500,27,-1.5,0,
Akola,Maharashtra,501,27,11.1,-2.6,-31.1
Washim,Maharashtra,502,27,-6.9,-2.5,
Amravati,Maharashtra,503,27,-4.6,-4.1,*
Wardha,Maharashtra,504,27,-6.9,*,*
Nagpur,Maharashtra,505,27,-15.8,*,-20
Bhandara,Maharashtra,506,27,-6.6,-3.3,
Gondiya,Maharashtra,507,27,0,0,
Gadchiroli,Maharashtra,508,27,0,0,
Chandrapur,Maharashtra,509,27,-12.4,*,*
Yavatmal,Maharashtra,510,27,9,-2,
Nanded,Maharashtra,511,27,5.9,5.8,
Hingoli,Maharashtra,512,27,9.2,2,
Parbhani,Maharashtra,513,27,7.2,0,-22.8
Jalna,Maharashtra,514,27,0,0,
Aurangabad,Maharashtra,515,27,-11.8,*,-18.1
Nashik,Maharashtra,516,27,13.6,-14,-13.3
Thane,Maharashtra,517,27,-24,,-28.3
Mumbai Suburban,Maharashtra,518,27,-14.6,,-14.6
Mumbai,Maharashtra,519,27,*,,*
Raigarh,Maharashtra,520,27,-20.9,*,*
Pune,Maharashtra,521,27,-28.1,-12.4,*
Ahmednagar,Maharashtra,522,27,15.5,-14.4,
Bid,Maharashtra,523,27,5.2,-5.4,
Latur,Maharashtra,524,27,12.7,13.5,
Osmanabad,Maharashtra,525,27,-2.2,-1.4,
Solapur,Maharashtra,526,27,17.6,-15,-24
Satara,Maharashtra,527,27,-9.7,-7,
Ratnagiri,Maharashtra,528,27,-5,-2.1,
Sindhudurg,Maharashtra,529,27,*,*,
Kolhapur,Maharashtra,530,27,-11.7,*,*
Sangli,Maharashtra,531,27,-17.9,-22.8,
Adilabad,Telangana,532,28,-6.5,0,
Nizamabad,Telangana,533,28,5,-2,
Karimnagar,Telangana,534,28,-17.8,*,
Medak,Telangana,535,28,0,0,
Hyderabad,Telangana,536,28,45.7,,45.7
Rangareddy,Telangana,537,28,23.3,,-28.1
Mahbubnagar,Telangana,538,28,5,-2.2,
