district,state,district_census_code,state_census_code,total,rural,urban
West Kameng,Arunachal Pradesh,246,12,2.9,2.9,
East Kameng,Arunachal Pradesh,247,12,1,1.2,
Papumpare,Arunachal Pradesh,248,12,2.5,1.7,3.1
Upper Subansiri,Arunachal Pradesh,249,12,1.1,0.8,
West Siang,Arunachal Pradesh,250,12,5.3,6.1,
East Siang,Arunachal Pradesh,251,12,2.5,1.6,
Upper Siang,Arunachal Pradesh,252,12,3.7,3.6,
Changlang,Arunachal Pradesh,253,12,0.8,0.8,
Tirap,Arunachal Pradesh,254,12,0.1,0.2,
Lower Subansiri,Arunachal Pradesh,255,12,0.8,0.9,
Kurung Kumey,Arunachal Pradesh,256,12,1.2,1.3,
Dibang Valley,Arunachal Pradesh,257,12,3.4,3.4,
Lower Dibang Valley,Arunachal Pradesh,258,12,0.9,1,
Lohit,Arunachal Pradesh,259,12,0.6,0.7,
Anjaw,Arunachal Pradesh,260,12,2.7,2.5,
Mon,Nagaland,261,13,1.4,1.4,
Mokokchung,Nagaland,262,13,2.8,2.1,
Zunheboto,Nagaland,263,13,2.1,1.5,
Wokha,Nagaland,264,13,2.8,0.8,
Dimapur,Nagaland,265,13,2.1,2.7,1.7
Phek,Nagaland,266,13,3.5,3.1,
Tuensang,Nagaland,267,13,2,1.9,
Longleng,Nagaland,268,13,1.9,2.1,
Kiphire,Nagaland,269,13,1.7,1.7,
Kohima,Nagaland,270,13,2.5,3,2.2
Peren,Nagaland,271,13,1.3,1.3,
Senapati,Manipur,272,14,1.1,1.2,
Tamenglong,Manipur,273,14,1.3,1.3,
Churachandpur,Manipur,274,14,0.6,0.7,
Bishnupur,Manipur,275,14,0.8,0.7,1
Thoubal,Manipur,276,14,1,1,0.9
Imphal West,Manipur,277,14,1.4,0.9,1.7
Imphal East,Manipur,278,14,0.7,0.4,1
Ukhrul,Manipur,279,14,0.8,1,
Chandel,Manipur,280,14,0.7,0.9,
Mamit,Mizoram,281,15,0.4,0.4,
Kolasib,Mizoram,282,15,0.9,0.8,0.9
Aizawl,Mizoram,283,15,0.5,,0.4
Champhai,Mizoram,284,15,0.9,1,0.8
Serchhip,Mizoram,285,15,1.2,1.1,1.2
Lunglei,Mizoram,286,15,0.9,1.1,0.7
Lawngtlai,Mizoram,287,15,0.4,0.4,
Saiha,Mizoram,288,15,0.7,0.6,0.9
West Tripura,Tripura,289,16,1.6,2.1,1
South Tripura,Tripura,290,16,0.9,1.1,
Dhalai,Tripura,291,16,0.6,0.5,
North Tripura,Tripura,292,16,0.2,0.3,
West Garo Hills,Meghalaya,293,17,0.6,0.5,
East Garo Hills,Meghalaya,294,17,1.1,1.2,
South Garo Hills,Meghalaya,295,17,0.4,0.3,
West Khasi Hills,Meghalaya,296,17,1.1,1.2,
Ribhoi,Meghalaya,297,17,0.5,0.4,
East Khasi Hills,Meghalaya,298,17,0.9,1,0.8
Jaintia Hills,Meghalaya,299,17,0.8,0.8,
Kokrajhar,Assam,300,18,2.1,1.8,
Dhubri,Assam,301,18,1.1,0.8,
Goalpara,Assam,302,18,0.8,0.8,
Barpeta,Assam,303,18,1.5,1.5,
Morigaon,Assam,304,18,1.3,1.3,
Nagaon,Assam,305,18,1.4,1.2,
Sonitpur,Assam,306,18,1.4,1.3,
Lakhimpur,Assam,307,18,1,1.1,
Dhemaji,Assam,308,18,1.6,1.6,
Tinsukia,Assam,309,18,2.5,2.7,
Dibrugarh,Assam,310,18,1.2,1.2,
Sivasagar,Assam,311,18,1.5,1.5,
Jorhat,Assam,312,18,1.2,1.2,
Golaghat,Assam,313,18,1.5,1.6,
Karbi Anglong,Assam,314,18,1.2,1,
Dima Hasao,Assam,315,18,1.6,1.9,
Cachar,Assam,316,18,1.2,1.1,
Karimganj,Assam,317,18,0.8,0.8,
Hailakandi,Assam,318,18,0.9,0.7,
Bongaigaon,Assam,319,18,1.2,1.1,
Chirang,Assam,320,18,1.4,1.5,
Kamrup,Assam,321,18,1,1.1,
Kamrup Metropolitan,Assam,322,18,1.3,,1.4
Nalbari,Assam,323,18,1.3,1,
Baksa,Assam,324,18,1.8,1.9,
Darrang,Assam,325,18,1,1.1,
Udalguri,Assam,326,18,1.1,1.2,
Darjiling,West Bengal,327,19,1.6,1.8,1.2
Jalpaiguri,West Bengal,328,19,1.7,1.6,
Koch Bihar,West Bengal,329,19,0.7,0.8,
Uttar Dinajpur,West Bengal,330,19,0.7,0.7,
Dakshin Dinajpur,West Bengal,331,19,0.9,0.9,
Maldah,West Bengal,332,19,1.2,1.4,
Murshidabad,West Bengal,333,19,0.3,0.4,
Birbhum,West Bengal,334,19,1,0.9,
Barddhaman,West Bengal,335,19,0.6,0.8,0.2
Nadia,West Bengal,336,19,0.8,0.3,
North Twenty Four Parganas,West Bengal,337,19,0.7,0.2,1.1
Hugli,West Bengal,338,19,1,1.1,0.7
Bankura,West Bengal,339,19,0.7,0.8,
Puruliya,West Bengal,340,19,0.6,0.7,
Haora,West Bengal,341,19,1.1,0.9,1.3
Kolkata,West Bengal,342,19,1.1,,1.1
South Twenty Four Parganas,West Bengal,343,19,0.2,0.3,
Paschim Medinipur,West Bengal,344,19,0.5,0.5,
Purba Medinipur,West Bengal,345,19,0.6,0.6,
Garhwa,Jharkhand,346,20,0.7,0.6,
Chatra,Jharkhand,347,20,0.6,0.6,
Kodarma,Jharkhand,348,20,0.5,0.5,
Giridih,Jharkhand,349,20,0.4,0.3,
Deoghar,Jharkhand,350,20,0.5,0.4,
Godda,Jharkhand,351,20,0.9,1,
Sahibganj,Jharkhand,352,20,1.2,1.4,
Pakur,Jharkhand,353,20,0.9,0.9,
Dhanbad,Jharkhand,354,20,0.5,0.7,0.3
Bokaro,Jharkhand,355,20,0.6,0.4,0.7
Lohardaga,Jharkhand,356,20,0.9,0.9,
Purbi Singhbhum,Jharkhand,357,20,0.7,0.8,0.6
Palamu,Jharkhand,358,20,1.2,1.4,
Latehar,Jharkhand,359,20,0.9,0.8,
Hazaribagh,Jharkhand,360,20,0.5,0.4,
Ramgarh,Jharkhand,361,20,0.3,0.3,0.4
Dumka,Jharkhand,362,20,0.4,0.4,
Jamtara,Jharkhand,363,20,0.4,0.4,
Ranchi,Jharkhand,364,20,0.8,0.8,0.9
Khunti,Jharkhand,365,20,0.9,0.9,
Gumla,Jharkhand,366,20,1.2,1,
Simdega,Jharkhand,367,20,0.4,0.3,
Pashchimi Singhbhum,Jharkhand,368,20,1.3,1.6,
Saraikela Kharsawan,Jharkhand,369,20,1.4,2.1,
Bargarh,Odisha,370,21,1,1,
Jharsuguda,Odisha,371,21,0.2,0.3,0.1
Sambalpur,Odisha,372,21,0.6,0.8,
Debagarh,Odisha,373,21,1.2,1.2,
Sundargarh,Odisha,374,21,0.9,0.5,1.6
Kendujhar,Odisha,375,21,1.5,1.7,
Mayurbhanj,Odisha,376,21,1.1,1.1,
Baleshwar,Odisha,377,21,1.1,1.3,
Bhadrak,Odisha,378,21,0.3,0.4,
Kendrapara,Odisha,379,21,0.2,0.2,
Jagatsinghapur,Odisha,380,21,0.9,0.9,
Cuttack,Odisha,381,21,1.2,1.2,
Jajapur,Odisha,382,21,0.4,0.5,
Dhenkanal,Odisha,383,21,0.3,0.4,
Anugul,Odisha,384,21,1.2,1.4,
Nayagarh,Odisha,385,21,0.3,0.2,
Khordha,Odisha,386,21,0.3,0.3,0.3
Puri,Odisha,387,21,0.7,0.9,
Ganjam,Odisha,388,21,0.6,0.5,
Gajapati,Odisha,389,21,0.3,0.3,
Kandhamal,Odisha,390,21,0.5,0.4,
Baudh,Odisha,391,21,0.2,0.2,
Subarnapur,Odisha,392,21,0.2,0.2,
Balangir,Odisha,393,21,0.3,0.2,
Nuapada,Odisha,394,21,0.4,0.4,
Kalahandi,Odisha,395,21,0.3,0.2,
Rayagada,Odisha,396,21,0.4,0.4,
Nabarangapur,Odisha,397,21,0.7,0.6,
Koraput,Odisha,398,21,0.5,0.6,
Malkangiri,Odisha,399,21,0.4,0.4,
Korea,Chhattisgarh,400,22,1.2,1.5,0.7
Surguja,Chhattisgarh,401,22,1.6,1.8,
Jashpur,Chhattisgarh,402,22,1.2,1.2,
Raigarh,Chhattisgarh,403,22,0.6,0.6,
Korba,Chhattisgarh,404,22,0.7,1,0.4
Janjgir Champa,Chhattisgarh,405,22,0.5,0.6,
Bilaspur,Chhattisgarh,406,22,0.6,0.3,
Kabirdham,Chhattisgarh,407,22,0.5,0.4,
Rajnandgaon,Chhattisgarh,408,22,0.2,0.3,
Durg,Chhattisgarh,409,22,0.6,0.3,1.1
Raipur,Chhattisgarh,410,22,0.6,0.8,0.3
Mahasamund,Chhattisgarh,411,22,0.7,0.7,
Dhamtari,Chhattisgarh,412,22,0.8,0.7,
Uttar Bastar Kanker,Chhattisgarh,413,22,0.6,0.7,
Bastar,Chhattisgarh,414,22,1,1.2,
Narayanpur,Chhattisgarh,415,22,0.7,0.6,
Dakshin Bastar Dantewada,Chhattisgarh,416,22,0.8,1,
Bijapur,Chhattisgarh,417,22,0.3,0.3,
Sheopur,Madhya Pradesh,418,23,0.4,0.2,
Morena,Madhya Pradesh,419,23,0.3,0.3,
Bhind,Madhya Pradesh,420,23,0.1,0.1,
Gwalior,Madhya Pradesh,421,23,0.4,0.3,0.5
Datia,Madhya Pradesh,422,23,0.4,0.3,
Shivpuri,Madhya Pradesh,423,23,0.2,0.1,
Tikamgarh,Madhya Pradesh,424,23,0.9,0.8,
Chhatarpur,Madhya Pradesh,425,23,0.6,0.8,
Panna,Madhya Pradesh,426,23,0.7,0.4,
Sagar,Madhya Pradesh,427,23,1.1,1.6,
Damoh,Madhya Pradesh,428,23,0.3,0.4,
Satna,Madhya Pradesh,429,23,0.3,0.3,
Rewa,Madhya Pradesh,430,23,0.1,0.1,
Umaria,Madhya Pradesh,431,23,0.6,0.8,
Neemuch,Madhya Pradesh,432,23,0.7,0.8,
Mandsaur,Madhya Pradesh,433,23,1.5,1.4,
Ratlam,Madhya Pradesh,434,23,2.2,1.5,
Ujjain,Madhya Pradesh,435,23,0.9,0.5,1.6
Shajapur,Madhya Pradesh,436,23,0.3,0.2,
Dewas,Madhya Pradesh,437,23,0.7,0.4,
Dhar,Madhya Pradesh,438,23,0.5,0.6,
Indore,Madhya Pradesh,439,23,0.8,,1
Khargone (West Nimar),Madhya Pradesh,440,23,1,1.1,
Barwani,Madhya Pradesh,441,23,0.4,0.5,
Rajgarh,Madhya Pradesh,442,23,0.3,0.1,
Vidisha,Madhya Pradesh,443,23,1.2,0.9,
Bhopal,Madhya Pradesh,444,23,0.5,,0.5
Sehore,Madhya Pradesh,445,23,0.1,0.1,
Raisen,Madhya Pradesh,446,23,0.4,0.4,
Betul,Madhya Pradesh,447,23,0.7,0.6,
Harda,Madhya Pradesh,448,23,0.7,1,
Hoshangabad,Madhya Pradesh,449,23,0.5,0.4,0.8
Katni,Madhya Pradesh,450,23,1.1,1.3,
Jabalpur,Madhya Pradesh,451,23,0.9,0.6,1.2
Narsimhapur,Madhya Pradesh,452,23,1.4,1.2,
Dindori,Madhya Pradesh,453,23,0.8,0.8,
Mandla,Madhya Pradesh,454,23,0.9,0.9,
Chhindwara,Madhya Pradesh,455,23,0.4,0.3,
Seoni,Madhya Pradesh,456,23,0.5,0.5,
Balaghat,Madhya Pradesh,457,23,0.2,0.2,
Guna,Madhya Pradesh,458,23,0.5,0.6,
Ashoknagar,Madhya Pradesh,459,23,0.5,0.4,
Shahdol,Madhya Pradesh,460,23,0.4,0.4,
Anuppur,Madhya Pradesh,461,23,0.9,0.8,
Sidhi,Madhya Pradesh,462,23,0.3,0.4,
Singrauli,Madhya Pradesh,463,23,0.6,0.8,
Jhabua,Madhya Pradesh,464,23,0.5,0.5,
Alirajpur,Madhya Pradesh,465,23,0.8,0.7,
Khandwa (East Nimar),Madhya Pradesh,466,23,0.7,0.7,
Burhanpur,Madhya Pradesh,467,23,0.7,0.8,0.5
Kachchh,Gujarat,468,24,0.4,0.5,0.3
Banaskantha,Gujarat,469,24,0.6,0.3,
Patan,Gujarat,470,24,1,1.1,
Mahesena,Gujarat,471,24,0.8,0.9,
Sabarkantha,Gujarat,472,24,0.6,0.7,
Gandhinagar,Gujarat,473,24,1.2,1.5,0.9
Ahmadabad,Gujarat,474,24,0.4,,0.5
Surendranagar,Gujarat,475,24,0.6,0.5,
Rajkot,Gujarat,476,24,0.7,0.5,0.9
Jamnagar,Gujarat,477,24,0.3,0.2,0.4
Porbandar,Gujarat,478,24,0.6,0.9,0.2
Junagadh,Gujarat,479,24,0.5,0.6,0.3
Amreli,Gujarat,480,24,0.7,0.6,
Bhavnagar,Gujarat,481,24,0.9,1,0.8
Anand,Gujarat,482,24,1.3,1.2,1.5
Kheda,Gujarat,483,24,0.7,1,
Panchmahal,Gujarat,484,24,0.7,0.9,
Dohad,Gujarat,485,24,1.1,1.2,
Vadodara,Gujarat,486,24,0.7,1.3,0.2
Narmada,Gujarat,487,24,0.4,0.4,
Bharuch,Gujarat,488,24,1.8,1.8,1.8
The Dangs,Gujarat,489,24,0.3,0.4,
Navsari,Gujarat,490,24,1.8,1.6,2.2
Valsad,Gujarat,491,24,0.8,1,0.6
Surat,Gujarat,492,24,0.8,,0.8
Tapi,Gujarat,493,24,0.7,0.7,
Diu,Daman & Diu,494,25,0.3,0.4,0.3
Daman,Daman & Diu,495,25,0.6,,0.6
Nandurbar,Maharashtra,497,27,0.5,0.5,
Dhule,Maharashtra,498,27,0.9,1,
Jalgaon,Maharashtra,499,27,0.9,1.1,0.4
Buldhana,Maharashtra,500,27,0.8,0.5,
Akola,Maharashtra,501,27,1.3,1.6,0.8
Washim,Maharashtra,502,27,0.7,0.7,
Amravati,Maharashtra,503,27,1.2,1,1.5
Wardha,Maharashtra,504,27,0.5,0.3,0.8
Nagpur,Maharashtra,505,27,0.4,0.3,0.4
Bhandara,Maharashtra,506,27,0.3,0.3,
Gondiya,Maharashtra,507,27,1.2,1.3,
Gadchiroli,Maharashtra,508,27,0.4,0.4,
Chandrapur,Maharashtra,509,27,0.3,0.2,0.5
Yavatmal,Maharashtra,510,27,0.6,0.8,
Nanded,Maharashtra,511,27,1.1,0.8,
Hingoli,Maharashtra,512,27,0.4,0.3,
Parbhani,Maharashtra,513,27,0.5,0.6,0.4
Jalna,Maharashtra,514,27,0.6,0.5,
Aurangabad,Maharashtra,515,27,1,0.8,1.2
Nashik,Maharashtra,516,27,0.3,0.7,0
